experiment_id,model_IE,model_Markdown_Generation,processing_time,sample_num,dataset,chunking_method,chunk_size,overlap,prompt_type,example_num,prompt_token_size,level_type,transformation_method,file_name,ground_truth,predictions,mapped_pred,cleaned_pred,cleaned_gt,precision_initial_exact,precision_mapped_exact,precision_cleaned_exact,recall_initial_exact,recall_mapped_exact,recall_cleaned_exact,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,precision_initial_substring,precision_mapped_substring,precision_cleaned_substring,recall_initial_substring,recall_mapped_substring,recall_cleaned_substring,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,precision_initial_fuzzy,precision_mapped_fuzzy,precision_cleaned_fuzzy,recall_initial_fuzzy,recall_mapped_fuzzy,recall_cleaned_fuzzy,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy
52,llama3-70b-8192,gpt-4o,5.85,40,vrdu,fixed,633,,few_shot,0,429,UTL,layout-aware,"20121129_Commonwealth of Dominica Maritime Registry, Inc._Jamal, Shahid_Short-Form.pdf","{'registration_num': ['5334'], 'registrant_name': ['Commonwealth of Dominica Maritime Registry'], 'foreign_principle_name': ['Commonwealth of Dominica'], 'signer_name': ['Shahid Jamal'], 'file_date': ['November 13, 2012']}","{""file_date"": ""November 13, 2012"", ""foreign_principle_name"": ""Commonwealth of Dominica"", ""registrant_name"": ""Commonwealth of Dominica Maritime Registry"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': 'November 13, 2012', 'foreign_principle_name': 'Commonwealth of Dominica', 'registrant_name': 'Commonwealth of Dominica Maritime Registry', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2012-11-13', 'foreign_principle_name': 'Commonwealth Of Dominica', 'registrant_name': 'Commonwealth Of Dominica Maritime Registry', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2012-11-13'], 'foreign_principle_name': ['Commonwealth Of Dominica'], 'registrant_name': ['Commonwealth Of Dominica Maritime Registry'], 'registration_num': ['5334'], 'signer_name': ['Shahid Jamal'], 'signer_title': ''}",1.0,1.0,1.0,0.6,0.6,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",1.0,1.0,1.0,0.6,0.6,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}"
52,llama3-70b-8192,gpt-4o,11.38,40,vrdu,fixed,633,,few_shot,0,492,UTL,layout-aware,"20161031_MSLGROUP Americas, Inc._Everett, J. Ballard_Short-Form.pdf","{'registration_num': ['5483'], 'registrant_name': ['MSLGROUP Americas Inca/b/A \nQuivis MSL GROUP'], 'foreign_principle_name': ['om\nSaudi Arabia\n1'], 'signer_name': ['Ballard Everett\n(Signature)'], 'file_date': ['10-8-16']}","{""file_date"": ""10/31/2016"", ""foreign_principle_name"": ""Kingdom of Saudi Arabia"", ""registrant_name"": ""MSLGROUP Americas Inc"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '10/31/2016', 'foreign_principle_name': 'Kingdom of Saudi Arabia', 'registrant_name': 'MSLGROUP Americas Inc', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2016-10-31', 'foreign_principle_name': 'Kingdom Of Saudi Arabia', 'registrant_name': 'Mslgroup Americas Inc', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2016-10-08'], 'foreign_principle_name': ['Om Saudi Arabia 1'], 'registrant_name': ['Mslgroup Americas Inca/b/a Quivis Msl Group'], 'registration_num': ['5483'], 'signer_name': ['Ballard Everett (signature)'], 'signer_title': ''}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}"
52,llama3-70b-8192,gpt-4o,6.84,40,vrdu,fixed,633,,few_shot,0,515,UTL,layout-aware,"20160622_Raben Group, LLC_Raben, Robert_Short-Form.pdf","{'registration_num': ['5932'], 'registrant_name': ['The Raben Group, LLC'], 'foreign_principle_name': ['Embassy of Mexico'], 'signer_name': ['Robert Raben'], 'file_date': ['June 22, 2016']}","{""file_date"": ""June 22, 2016"", ""foreign_principle_name"": ""Embassy of Mexico"", ""registrant_name"": ""The Raben Group, LLC"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': 'June 22, 2016', 'foreign_principle_name': 'Embassy of Mexico', 'registrant_name': 'The Raben Group, LLC', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2016-06-22', 'foreign_principle_name': 'Embassy Of Mexico', 'registrant_name': 'The Raben Group, Llc', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2016-06-22'], 'foreign_principle_name': ['Embassy Of Mexico'], 'registrant_name': ['The Raben Group, Llc'], 'registration_num': ['5932'], 'signer_name': ['Robert Raben'], 'signer_title': ''}",1.0,1.0,1.0,0.6,0.6,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",1.0,1.0,1.0,0.6,0.6,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}"
52,llama3-70b-8192,gpt-4o,10.68,40,vrdu,fixed,633,,few_shot,0,531,UTL,layout-aware,"20090414_LeClairRyan, A Professional Corporation_Williams, Krystal J._Short-Form.pdf","{'registration_num': ['5901'], 'registrant_name': ['LeClairRyan, A Professional Corporation'], 'foreign_principle_name': ['The Kingdom of Morocco'], 'file_date': ['9 19\n(Day of signature)']}","{""file_date"": ""4/9/09"", ""foreign_principle_name"": ""The Kingdom of Morocco"", ""registrant_name"": ""LeClairRyan, A Professional Corporation"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '4/9/09', 'foreign_principle_name': 'The Kingdom of Morocco', 'registrant_name': 'LeClairRyan, A Professional Corporation', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2009-04-09', 'foreign_principle_name': 'The Kingdom Of Morocco', 'registrant_name': 'Leclairryan, A Professional Corporation', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['9 19 (day of signature)'], 'foreign_principle_name': ['The Kingdom Of Morocco'], 'registrant_name': ['Leclairryan, A Professional Corporation'], 'registration_num': ['5901'], 'signer_name': '', 'signer_title': ''}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,6.98,40,vrdu,fixed,633,,few_shot,0,440,UTL,layout-aware,"20090409_Daniel J. Edelman, Inc._Segall, Jules Peter_Short-Form.pdf","{'registration_num': ['3634'], 'registrant_name': ['Daniel J.\nEdelman'], 'foreign_principle_name': ['Government of Turkey'], 'file_date': ['april 92009\n(Date of signature)']}","{""file_date"": ""April 9, 2009"", ""foreign_principle_name"": ""Government of Turkey"", ""registrant_name"": ""Daniel J. Edelman"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': 'April 9, 2009', 'foreign_principle_name': 'Government of Turkey', 'registrant_name': 'Daniel J. Edelman', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2009-04-09', 'foreign_principle_name': 'Government Of Turkey', 'registrant_name': 'Daniel J. Edelman', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['april 92009 (date of signature)'], 'foreign_principle_name': ['Government Of Turkey'], 'registrant_name': ['Daniel J. Edelman'], 'registration_num': ['3634'], 'signer_name': '', 'signer_title': ''}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.4,0.4,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.4,0.4,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,9.39,40,vrdu,fixed,633,,few_shot,0,482,UTL,layout-aware,"20110210_Korea National Tourism Organization, New Jersey_Kim, Jeongah_Short-Form.pdf","{'registration_num': ['2614'], 'registrant_name': ['Korea National Tourism Organization'], 'foreign_principle_name': ['Korea National Tourism Organization'], 'file_date': ['11.23. 2010']}","{""file_date"": ""11.23.2010"", ""foreign_principle_name"": ""Korea National Tourism Organization"", ""registrant_name"": ""Jeongah Kim"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '11.23.2010', 'foreign_principle_name': 'Korea National Tourism Organization', 'registrant_name': 'Jeongah Kim', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2010-11-23', 'foreign_principle_name': 'Korea National Tourism Organization', 'registrant_name': 'Jeongah Kim', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['11.23. 2010'], 'foreign_principle_name': ['Korea National Tourism Organization'], 'registrant_name': ['Korea National Tourism Organization'], 'registration_num': ['2614'], 'signer_name': '', 'signer_title': ''}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 0, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,7.86,40,vrdu,fixed,633,,few_shot,0,469,UTL,layout-aware,"20140418_Sorini, Samet _ Associates, LLC_Kingery, John_Short-Form.pdf","{'registration_num': ['5839'], 'registrant_name': ['Sorini, Samet and Associates LLC'], 'foreign_principle_name': ['1. CONGEP on behalf of Dept of Trade & Industry, Republic of Philippines'], 'file_date': ['(Date of signature']}","{""file_date"": ""4/14/14"", ""foreign_principle_name"": ""CONGEP on behalf of Dept of Trade & Industry, Republic of Philippines"", ""registrant_name"": ""Sorini, Samet and Associates LLC"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '4/14/14', 'foreign_principle_name': 'CONGEP on behalf of Dept of Trade & Industry, Republic of Philippines', 'registrant_name': 'Sorini, Samet and Associates LLC', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2014-04-14', 'foreign_principle_name': 'Congep On Behalf Of Dept Of Trade & Industry, Republic Of Philippines', 'registrant_name': 'Sorini, Samet And Associates Llc', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['(date of signature'], 'foreign_principle_name': ['1. Congep On Behalf Of Dept Of Trade & Industry, Republic Of Philippines'], 'registrant_name': ['Sorini, Samet And Associates Llc'], 'registration_num': ['5839'], 'signer_name': '', 'signer_title': ''}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,11.88,40,vrdu,fixed,633,,few_shot,0,600,UTL,layout-aware,"20140812_Greenberg Traurig, LLP_Wynn, Albert R._Short-Form.pdf","{'registration_num': ['5712'], 'registrant_name': ['Greenberg Traurig, LLP'], 'foreign_principle_name': ['Republic of Turkey (through the Gephardt Group)'], 'file_date': ['August 12, 2014'], 'signer_name': ['Albert R. Wynn']}","{""file_date"": ""08/12/2014"", ""foreign_principle_name"": ""Republic of Turkey"", ""registrant_name"": ""Greenberg Traurig, LLP"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '08/12/2014', 'foreign_principle_name': 'Republic of Turkey', 'registrant_name': 'Greenberg Traurig, LLP', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2014-08-12', 'foreign_principle_name': 'Republic Of Turkey', 'registrant_name': 'Greenberg Traurig, Llp', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2014-08-12'], 'foreign_principle_name': ['Republic Of Turkey (through The Gephardt Group)'], 'registrant_name': ['Greenberg Traurig, Llp'], 'registration_num': ['5712'], 'signer_name': ['Albert R. Wynn'], 'signer_title': ''}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285715,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285715,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}"
52,llama3-70b-8192,gpt-4o,8.73,40,vrdu,fixed,633,,few_shot,0,519,UTL,layout-aware,"20110722_Daniel J. Edelman, Inc._Norfolk, Jeffrey_Short-Form.pdf","{'registration_num': ['3634'], 'foreign_principle_name': ['Kongsberg Protech Systems'], 'file_date': ['7/7/11'], 'registrant_name': ['Edelman']}","{""file_date"": ""07/22/2011"", ""foreign_principle_name"": ""Kongsberg Protech Systems"", ""registrant_name"": ""Edelman"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '07/22/2011', 'foreign_principle_name': 'Kongsberg Protech Systems', 'registrant_name': 'Edelman', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2011-07-22', 'foreign_principle_name': 'Kongsberg Protech Systems', 'registrant_name': 'Edelman', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2011-07-07'], 'foreign_principle_name': ['Kongsberg Protech Systems'], 'registrant_name': ['Edelman'], 'registration_num': ['3634'], 'signer_name': '', 'signer_title': ''}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,8.82,40,vrdu,fixed,633,,few_shot,0,503,UTL,layout-aware,"20100909_Gephardt Group Government Affairs, LLC_Messmer, Michael_Short-Form.pdf","{'registration_num': ['5874'], 'registrant_name': ['Gephardt Group Government Affairs, LLC'], 'foreign_principle_name': ['Republic of Turkey\nGovernment of Georgia\nGovernment of El Salvador'], 'file_date': ['September\n9, 2010\n(Date of signature)']}","{""file_date"": ""September 9, 2010"", ""foreign_principle_name"": ""('Republic of Turkey', 'Government of Georgia', 'Government of El Salvador')"", ""registrant_name"": ""Gephardt Group Government Affairs, LLC"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': 'September 9, 2010', 'foreign_principle_name': ""('Republic of Turkey', 'Government of Georgia', 'Government of El Salvador')"", 'registrant_name': 'Gephardt Group Government Affairs, LLC', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2010-09-09', 'foreign_principle_name': ""('republic Of Turkey', 'government Of Georgia', 'government Of El Salvador')"", 'registrant_name': 'Gephardt Group Government Affairs, Llc', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['september 9, 2010 (date of signature)'], 'foreign_principle_name': ['Republic Of Turkey Government Of Georgia Government Of El Salvador'], 'registrant_name': ['Gephardt Group Government Affairs, Llc'], 'registration_num': ['5874'], 'signer_name': '', 'signer_title': ''}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.4,0.4,0.4,"{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 0, 'foreign_principle_name': 1, 'registrant_name': 1, 'registration_num': 0}"
52,llama3-70b-8192,gpt-4o,8.14,40,vrdu,fixed,633,,few_shot,0,399,UTL,layout-aware,"20090408_Arab Information Center_Sherif, Walid Mahmoud Sayed Ahmed_Short-Form.pdf","{'registration_num': ['876'], 'registrant_name': ['walid Mahmoud Sayed Ahmed Sherif'], 'signer_name': ['walid\nshen'], 'file_date': ['day of March 2009\nSubscribed and sworn to before me at\n25th']}","{""file_date"": ""3/25/2009"", ""foreign_principle_name"": ""Arab Information Center"", ""registrant_name"": ""Walid Mahmoud Sayed Ahmed Sherif"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '3/25/2009', 'foreign_principle_name': 'Arab Information Center', 'registrant_name': 'Walid Mahmoud Sayed Ahmed Sherif', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2009-03-25', 'foreign_principle_name': 'Arab Information Center', 'registrant_name': 'Walid Mahmoud Sayed Ahmed Sherif', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['day of march 2009 subscribed and sworn to before me at 25th'], 'foreign_principle_name': '', 'registrant_name': ['Walid Mahmoud Sayed Ahmed Sherif'], 'registration_num': ['876'], 'signer_name': ['Walid Shen'], 'signer_title': ''}",0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}",0.596885813148789,0.596885813148789,0.6539792387543253,1.0,1.0,1.0,0.7475622968580715,0.7475622968580715,0.7907949790794979,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 0, 'signer_name': 0}"
