experiment_id,model_name,processing_time,sample_num,ocr_type,chunking_method,chunk_size,overlap,prompt_type,example_num,prompt_token_size,level_type,transformation_method,file_name,ground_truth,predictions,mapped_pred,cleaned_pred,cleaned_gt,precision_initial_exact,precision_mapped_exact,precision_cleaned_exact,recall_initial_exact,recall_mapped_exact,recall_cleaned_exact,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,precision_initial_substring,precision_mapped_substring,precision_cleaned_substring,recall_initial_substring,recall_mapped_substring,recall_cleaned_substring,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,precision_initial_fuzzy,precision_mapped_fuzzy,precision_cleaned_fuzzy,recall_initial_fuzzy,recall_mapped_fuzzy,recall_cleaned_fuzzy,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy
4,llama3-70b-8192,15.16,40,vrdu,fixed,1383,,no_schema,,696,STL,layout-aware,"19760201_Italian Government Tourist Board (ENIT), Los Angeles_Amendment_Amendment.pdf","{'registration_num': ['1884'], 'registrant_name': ['Italian Government Travel Office-E.N.I.T\n360 Post Street, Suite 801, San Francisco, Cal.\nCal.']}","{""file_date"": ""1975-10-12"", ""foreign_principle_name"": ""Italian Government"", ""registrant_name"": ""Italian Government Travel Office-E.N.I.T"", ""registration_num"": ""#1884 Cal."", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '1975-10-12', 'foreign_principle_name': 'Italian Government', 'registrant_name': 'Italian Government Travel Office-E.N.I.T', 'registration_num': '#1884 Cal.', 'signer_name': '', 'signer_title': ''}","{'file_date': '1975-10-12', 'foreign_principle_name': 'Italian Government', 'registrant_name': 'Italian Government Travel Office-e.n.i.t', 'registration_num': '1884', 'signer_name': '', 'signer_title': ''}","{'file_date': '', 'foreign_principle_name': '', 'registrant_name': ['Italian Government Travel Office-e.n.i.t 360 Post Street, Suite 801, San Francisco, Cal. Cal.'], 'registration_num': ['1884'], 'signer_name': '', 'signer_title': ''}",0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}",0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}"
4,llama3-70b-8192,15.18,40,vrdu,fixed,1383,,no_schema,,784,STL,layout-aware,"20180430_Public Strategies Washington, Inc._Amendment_Amendment.pdf","{'registrant_name': ['Public Strategies Washington, Inc.'], 'registration_num': ['04486'], 'file_date': ['April 30, 2018'], 'signer_name': [""Joseph P. O'Neill""]}","{""file_date"": ""04/30/2018"", ""foreign_principle_name"": ""Secretar\u00eda de Econom\u00eda"", ""registrant_name"": ""Public Strategies Washington, Inc."", ""registration_num"": ""04486"", ""signer_name"": ""Joseph P. O'Neill"", ""signer_title"": """"}","{'file_date': '04/30/2018', 'foreign_principle_name': 'Secretaría de Economía', 'registrant_name': 'Public Strategies Washington, Inc.', 'registration_num': '04486', 'signer_name': ""Joseph P. O'Neill"", 'signer_title': ''}","{'file_date': '2018-04-30', 'foreign_principle_name': 'Secretaria De Economia', 'registrant_name': 'Public Strategies Washington, Inc.', 'registration_num': '04486', 'signer_name': ""Joseph P. O'neill"", 'signer_title': ''}","{'file_date': ['2018-04-30'], 'foreign_principle_name': '', 'registrant_name': ['Public Strategies Washington, Inc.'], 'registration_num': ['04486'], 'signer_name': [""Joseph P. O'neill""], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.18,40,vrdu,fixed,1383,,no_schema,,347,STL,layout-aware,19850801_St. Lucia Tourist Board_Amendment_Amendment.pdf,"{'registrant_name': ['ST.LUCIA TOURIST BOARD'], 'registration_num': ['3668'], 'signer_name': ['CATHERINE REDMAN-RANDELL'], 'signer_title': ['U.S. MANAGER'], 'file_date': ['15+9\nAugust\n1,1985\nday of']}","{""file_date"": ""Aug 21, 1985"", ""foreign_principle_name"": ""ST.LUCIA"", ""registrant_name"": ""ST.LUCIA TOURIST BOARD"", ""registration_num"": ""3668"", ""signer_name"": ""A.J. MALTRENTIN, CATHERINE REDMAN-RANDELL"", ""signer_title"": ""U.S. MANAGER""}","{'file_date': 'Aug 21, 1985', 'foreign_principle_name': 'ST.LUCIA', 'registrant_name': 'ST.LUCIA TOURIST BOARD', 'registration_num': '3668', 'signer_name': 'A.J. MALTRENTIN, CATHERINE REDMAN-RANDELL', 'signer_title': 'U.S. MANAGER'}","{'file_date': '1985-08-21', 'foreign_principle_name': 'St.lucia', 'registrant_name': 'St.lucia Tourist Board', 'registration_num': '3668', 'signer_name': 'A.j. Maltrentin, Catherine Redman-randell', 'signer_title': 'u.s. manager'}","{'file_date': ['15+9 august 1,1985 day of'], 'foreign_principle_name': '', 'registrant_name': ['St.lucia Tourist Board'], 'registration_num': ['3668'], 'signer_name': ['Catherine Redman-randell'], 'signer_title': ['u.s. manager']}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.8,0.8,0.8,1.0,1.0,1.0,0.888888888888889,0.888888888888889,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}"
4,llama3-70b-8192,15.15,40,vrdu,fixed,1383,,no_schema,,789,STL,layout-aware,"20170901_Bryan Cave, LLP_Amendment_Amendment.pdf","{'registration_num': ['6356'], 'registrant_name': ['Bryan Cave LLP'], 'file_date': ['September 1, 2017'], 'signer_name': ['LaDawn Naegle,'], 'signer_title': ['Office Managing Partner']}","{""file_date"": ""09/01/2017"", ""foreign_principle_name"": """", ""registrant_name"": ""Bryan Cave LLP"", ""registration_num"": ""6356"", ""signer_name"": ""LaDan Nagle"", ""signer_title"": ""Office Managing Partner""}","{'file_date': '09/01/2017', 'foreign_principle_name': '', 'registrant_name': 'Bryan Cave LLP', 'registration_num': '6356', 'signer_name': 'LaDan Nagle', 'signer_title': 'Office Managing Partner'}","{'file_date': '2017-09-01', 'foreign_principle_name': '', 'registrant_name': 'Bryan Cave Llp', 'registration_num': '6356', 'signer_name': 'Ladan Nagle', 'signer_title': 'office managing partner'}","{'file_date': ['2017-09-01'], 'foreign_principle_name': '', 'registrant_name': ['Bryan Cave Llp'], 'registration_num': ['6356'], 'signer_name': ['Ladawn Naegle,'], 'signer_title': ['office managing partner']}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.6,0.6,0.8,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.888888888888889,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,15.12,40,vrdu,fixed,1383,,no_schema,,529,STL,layout-aware,19790101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,"{'registrant_name': ['1. Name of Registrant\nOffice of the\nRepresentative of the Turkish\nFederated State of Cyprus'], 'registration_num': ['2619'], 'signer_name': ['NAIL ATALAY'], 'signer_title': ['DIRECTOR'], 'file_date': ['19 d.\nday of\nJanuary\n19 79\n.']}","{""file_date"": ""01-19-1979"", ""foreign_principle_name"": """", ""registrant_name"": ""Office of the Representative of the Turkish Federated State of Cyprus"", ""registration_num"": ""2619"", ""signer_name"": ""NAIL ATALAY"", ""signer_title"": ""DIRECTOR""}","{'file_date': '01-19-1979', 'foreign_principle_name': '', 'registrant_name': 'Office of the Representative of the Turkish Federated State of Cyprus', 'registration_num': '2619', 'signer_name': 'NAIL ATALAY', 'signer_title': 'DIRECTOR'}","{'file_date': '1979-01-19', 'foreign_principle_name': '', 'registrant_name': 'Office Of The Representative Of The Turkish Federated State Of Cyprus', 'registration_num': '2619', 'signer_name': 'Nail Atalay', 'signer_title': 'director'}","{'file_date': ['19 d. day of january 19 79 .'], 'foreign_principle_name': '', 'registrant_name': ['1. Name Of Registrant Office Of The Representative Of The Turkish Federated State Of Cyprus'], 'registration_num': ['2619'], 'signer_name': ['Nail Atalay'], 'signer_title': ['director']}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,15.29,40,vrdu,fixed,1383,,no_schema,,742,STL,layout-aware,"20180124_Nickles Group, LLC_Amendment_Amendment.pdf","{'registrant_name': ['The Nickles Group, LLC'], 'registration_num': ['6089'], 'signer_name': ['Diana Walters'], 'file_date': ['January 24, 2018']}","{""file_date"": ""01/24/2018"", ""foreign_principle_name"": ""Embassy of the Republic of Korea"", ""registrant_name"": ""The Nickles Group, LLC"", ""registration_num"": ""6089"", ""signer_name"": ""Diana Walters"", ""signer_title"": """"}","{'file_date': '01/24/2018', 'foreign_principle_name': 'Embassy of the Republic of Korea', 'registrant_name': 'The Nickles Group, LLC', 'registration_num': '6089', 'signer_name': 'Diana Walters', 'signer_title': ''}","{'file_date': '2018-01-24', 'foreign_principle_name': 'Embassy Of The Republic Of Korea', 'registrant_name': 'The Nickles Group, Llc', 'registration_num': '6089', 'signer_name': 'Diana Walters', 'signer_title': ''}","{'file_date': ['2018-01-24'], 'foreign_principle_name': '', 'registrant_name': ['The Nickles Group, Llc'], 'registration_num': ['6089'], 'signer_name': ['Diana Walters'], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.62,40,vrdu,fixed,1383,,no_schema,,802,STL,layout-aware,20140813_Fratelli Group_Amendment_Amendment.pdf,"{'registrant_name': ['The Fratelli Group'], 'registration_num': ['5867'], 'signer_name': [""Francis O'Brien""], 'file_date': ['August 13, 2014']}","{""file_date"": ""08/13/2014"", ""foreign_principle_name"": ""The Government of Colombia"", ""registrant_name"": ""The Fratelli Group"", ""registration_num"": ""5867"", ""signer_name"": ""Francis O'Brien"", ""signer_title"": """"}","{'file_date': '08/13/2014', 'foreign_principle_name': 'The Government of Colombia', 'registrant_name': 'The Fratelli Group', 'registration_num': '5867', 'signer_name': ""Francis O'Brien"", 'signer_title': ''}","{'file_date': '2014-08-13', 'foreign_principle_name': 'The Government Of Colombia', 'registrant_name': 'The Fratelli Group', 'registration_num': '5867', 'signer_name': ""Francis O'brien"", 'signer_title': ''}","{'file_date': ['2014-08-13'], 'foreign_principle_name': '', 'registrant_name': ['The Fratelli Group'], 'registration_num': ['5867'], 'signer_name': [""Francis O'brien""], 'signer_title': ''}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.75,0.75,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}"
4,llama3-70b-8192,15.72,40,vrdu,fixed,1383,,no_schema,,361,STL,layout-aware,19830401_Bermuda Tourism Authority_Amendment_Amendment.pdf,"{'registration_num': ['430'], 'registrant_name': ['Bermuda Department of Tourism'], 'signer_name': ['(Ronald N. Bassett )'], 'signer_title': ['General Manager, North America'], 'file_date': ['york\nZa\n1983\nday of\nApril']}","{""file_date"": ""APR 20 8 02 83"", ""foreign_principle_name"": """", ""registrant_name"": ""Bermuda Department of Tourism"", ""registration_num"": ""430"", ""signer_name"": ""Ronald N. Bassett"", ""signer_title"": ""General Manager, North America""}","{'file_date': 'APR 20 8 02 83', 'foreign_principle_name': '', 'registrant_name': 'Bermuda Department of Tourism', 'registration_num': '430', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'General Manager, North America'}","{'file_date': 'apr 20 8 02 83', 'foreign_principle_name': '', 'registrant_name': 'Bermuda Department Of Tourism', 'registration_num': '430', 'signer_name': 'Ronald N. Bassett', 'signer_title': 'general manager, north america'}","{'file_date': ['york za 1983 day of april'], 'foreign_principle_name': '', 'registrant_name': ['Bermuda Department Of Tourism'], 'registration_num': ['430'], 'signer_name': ['(ronald N. Bassett )'], 'signer_title': ['general manager, north america']}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.6,0.6,0.6,1.0,1.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,16.82,40,vrdu,fixed,1383,,no_schema,,634,STL,layout-aware,19950929_Hogan Lovells US LLP_Amendment_Amendment.pdf,"{'registration_num': ['2244'], 'registrant_name': ['Hogan & Hartson'], 'file_date': ['September\n.19 45 29th\nday of']}","{""file_date"": ""SEP 29 1995"", ""foreign_principle_name"": ""('Government of Haiti', 'Embassy of Japan')"", ""registrant_name"": ""Hogan & Hartson"", ""registration_num"": ""2244"", ""signer_name"": ""BESSIE O. HOUCK"", ""signer_title"": ""Notary Public""}","{'file_date': 'SEP 29 1995', 'foreign_principle_name': ""('Government of Haiti', 'Embassy of Japan')"", 'registrant_name': 'Hogan & Hartson', 'registration_num': '2244', 'signer_name': 'BESSIE O. HOUCK', 'signer_title': 'Notary Public'}","{'file_date': '1995-09-29', 'foreign_principle_name': ""('government Of Haiti', 'embassy Of Japan')"", 'registrant_name': 'Hogan & Hartson', 'registration_num': '2244', 'signer_name': 'Bessie O. Houck', 'signer_title': 'notary public'}","{'file_date': ['september .19 45 29th day of'], 'foreign_principle_name': '', 'registrant_name': ['Hogan & Hartson'], 'registration_num': ['2244'], 'signer_name': '', 'signer_title': ''}",0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,0.8,0.8,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}",0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,0.8,0.8,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1}"
4,llama3-70b-8192,16.57,40,vrdu,fixed,1383,,no_schema,,785,STL,layout-aware,"20180105_Hill and Knowlton Strategies, LLC_Amendment_Amendment.pdf","{'registrant_name': ['Hill and Knowlton Strategies, LLC'], 'registration_num': ['3301'], 'file_date': ['January 05, 2018'], 'signer_title': ['Global General Couns'], 'signer_name': ['Meredith Marks']}","{""file_date"": ""01/05/2018"", ""foreign_principle_name"": ""Ministry of Economy and Planning, Kingdom of Saudi Arabia"", ""registrant_name"": ""Hill and Knowlton Strategies, LLC"", ""registration_num"": ""3301"", ""signer_name"": ""Meredith Marks"", ""signer_title"": ""Global General Couns""}","{'file_date': '01/05/2018', 'foreign_principle_name': 'Ministry of Economy and Planning, Kingdom of Saudi Arabia', 'registrant_name': 'Hill and Knowlton Strategies, LLC', 'registration_num': '3301', 'signer_name': 'Meredith Marks', 'signer_title': 'Global General Couns'}","{'file_date': '2018-01-05', 'foreign_principle_name': 'Ministry Of Economy And Planning, Kingdom Of Saudi Arabia', 'registrant_name': 'Hill And Knowlton Strategies, Llc', 'registration_num': '3301', 'signer_name': 'Meredith Marks', 'signer_title': 'global general couns'}","{'file_date': ['2018-01-05'], 'foreign_principle_name': '', 'registrant_name': ['Hill And Knowlton Strategies, Llc'], 'registration_num': ['3301'], 'signer_name': ['Meredith Marks'], 'signer_title': ['global general couns']}",0.8,0.8,1.0,1.0,1.0,1.0,0.888888888888889,0.888888888888889,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.8,0.8,1.0,1.0,1.0,1.0,0.888888888888889,0.888888888888889,1.0,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1, 'signer_title': 1}"
4,llama3-70b-8192,78.29,40,vrdu,fixed,1383,,no_schema,,988,STL,layout-aware,"20080918_Squire Patton Boggs, LLP_Varma, Anurag_Short-Form.pdf","{'registration_num': ['2165'], 'registrant_name': ['Patton Boggs LLP'], 'foreign_principle_name': ['By this filing, the Embassy of India'], 'file_date': ['09/02/2008']}","{""file_date"": ""09/02/2008"", ""foreign_principle_name"": ""The Embassy of India"", ""registrant_name"": ""Patton Boggs LLP"", ""registration_num"": """", ""signer_name"": """", ""signer_title"": """"}","{'file_date': '09/02/2008', 'foreign_principle_name': 'The Embassy of India', 'registrant_name': 'Patton Boggs LLP', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': '2008-09-02', 'foreign_principle_name': 'The Embassy Of India', 'registrant_name': 'Patton Boggs Llp', 'registration_num': '', 'signer_name': '', 'signer_title': ''}","{'file_date': ['2008-09-02'], 'foreign_principle_name': ['By This Filing, The Embassy Of India'], 'registrant_name': ['Patton Boggs Llp'], 'registration_num': ['2165'], 'signer_name': '', 'signer_title': ''}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}",0.6729559748427673,0.6729559748427673,0.7987421383647799,1.0,1.0,1.0,0.8045112781954886,0.8045112781954886,0.8881118881118881,"{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}","{'file_date': 1, 'foreign_principle_name': 0, 'registrant_name': 1, 'registration_num': 0}"
