experiment_id,model_name,processing_time,chunk_size,prompt_type,example_num,level_type,transformation_method,cleaned_gt,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,chunk_size_category
22,llama3-70b-8192,13.83,2881,few_shot,1.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5764069264069266,0.5764069264069266,0.7153661464585835,0.6024173305685913,0.6024173305685913,0.732639722555689,0.6635838150289018,0.6635838150289018,0.7728237791932059,max
23,llama3-70b-8192,13.25,2881,few_shot,1.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5904792738126072,0.5904792738126072,0.7225342558675892,0.6027299860633195,0.6027299860633195,0.7350427350427352,0.6635294117647058,0.6635294117647058,0.7771797631862221,max
24,llama3-70b-8192,25.12,2650,few_shot,3.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6075936409269743,0.6075936409269743,0.7353547686881021,0.616344149677483,0.616344149677483,0.744702211368878,0.6752336448598134,0.6752336448598134,0.7871657754010692,max
25,llama3-70b-8192,16.29,2650,few_shot,3.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5908193580462489,0.5908193580462489,0.7216553287981861,0.6052251203511708,0.6052251203511708,0.7334200346805391,0.6666666666666669,0.6666666666666669,0.7767195767195765,max
26,llama3-70b-8192,16.24,2420,few_shot,5.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.59145961414869,0.59145961414869,0.7366146458583435,0.6100670571258808,0.6100670571258808,0.7481259170334802,0.6727898966704936,0.6727898966704936,0.788259958071279,max
27,llama3-70b-8192,15.91,2420,few_shot,5.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5838765809354046,0.5838765809354046,0.7303321328531415,0.6058453684504106,0.6058453684504106,0.7440376150460185,0.6697353279631764,0.6697353279631764,0.7818756585879876,max
28,llama3-70b-8192,27.62,1421,few_shot,0.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.6320113972656346,0.6320113972656346,0.7189265536723165,0.6544353951133612,0.6544353951133612,0.7302125369921981,0.7201783723522851,0.7201783723522851,0.7721925133689836,medium
29,llama3-70b-8192,16.12,1421,few_shot,0.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6497762741460221,0.6497762741460221,0.7296651994130987,0.6695508506432877,0.6695508506432877,0.7388555422168869,0.7338444687842276,0.7338444687842276,0.7831578947368423,medium
30,llama3-70b-8192,22.31,1306,few_shot,1.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6012944212096756,0.6012944212096756,0.7342816787732043,0.6101052901900361,0.6101052901900361,0.7399852031207964,0.6758938869665513,0.6758938869665513,0.7890295358649791,medium
31,llama3-70b-8192,21.7,1306,few_shot,1.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5972752737458621,0.5972752737458621,0.7309390422835802,0.6087798755865984,0.6087798755865984,0.7387288248632788,0.6727898966704936,0.6727898966704936,0.7857142857142861,medium
32,llama3-70b-8192,17.06,1075,few_shot,3.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6080662568057527,0.6080662568057527,0.743344004268374,0.6180702584063928,0.6180702584063928,0.7511337868480726,0.6848691695108077,0.6848691695108077,0.7970863683662848,medium
33,llama3-70b-8192,15.61,1075,few_shot,3.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6043647762135157,0.6043647762135157,0.7406429238362012,0.6134017243260942,0.6134017243260942,0.7473456049086303,0.6833712984054665,0.6833712984054665,0.7970863683662848,medium
34,llama3-70b-8192,15.85,844,few_shot,5.0,STL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6051851043447682,0.6051851043447682,0.7501734026944112,0.6141220124413403,0.6141220124413403,0.7566093103908232,0.6818700114025086,0.6818700114025086,0.7970863683662848,medium
35,llama3-70b-8192,13.78,844,few_shot,5.0,STL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6023436544622985,0.6023436544622985,0.7424872208770514,0.6149882603272433,0.6149882603272433,0.7501883239171375,0.6812428078250862,0.6812428078250862,0.7898627243928193,medium
36,llama3-70b-8192,15.49,1421,few_shot,0.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6391987097869452,0.6391987097869452,0.7304255035347472,0.6644688178301624,0.6644688178301624,0.7396158463385355,0.7226519337016573,0.7226519337016573,0.7780126849894295,medium
37,llama3-70b-8192,13.02,1421,few_shot,0.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6416997101871053,0.6416997101871053,0.7212551687341604,0.6612608679835572,0.6612608679835572,0.7305655595571563,0.7240618101545253,0.7240618101545253,0.774125132555673,medium
38,llama3-70b-8192,13.59,1306,few_shot,1.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.5834964288745803,0.5834964288745803,0.7168200613578766,0.595928068196976,0.595928068196976,0.727170868347339,0.6651270207852192,0.6651270207852192,0.774125132555673,medium
39,llama3-70b-8192,13.89,1306,few_shot,1.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.5814412598895359,0.5814412598895359,0.7228721948549537,0.6021103896103897,0.6021103896103897,0.7357074438970992,0.6682520808561235,0.6682520808561235,0.7786259541984732,medium
40,llama3-70b-8192,16.98,1075,few_shot,3.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6003631755732597,0.6003631755732597,0.7333466720021342,0.6104672171899065,0.6104672171899065,0.7445911698012538,0.6727898966704936,0.6727898966704936,0.7869884575026229,medium
41,llama3-70b-8192,17.35,1075,few_shot,3.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6025319783794361,0.6025319783794361,0.7386400322841001,0.6116455107980532,0.6116455107980532,0.7478948076405704,0.6758938869665513,0.6758938869665513,0.7915789473684213,medium
42,llama3-70b-8192,16.73,844,few_shot,5.0,UTL,layout-aware,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 0}",0.590759334036645,0.590759334036645,0.7281579298386022,0.6066990432536652,0.6066990432536652,0.7379551820728292,0.6743119266055042,0.6743119266055042,0.7831578947368423,medium
43,llama3-70b-8192,15.83,844,few_shot,5.0,UTL,naive,"{'file_date': ['1996-10-01'], 'foreign_principle_name': '', 'registrant_name': ['Verner, Liipfert, Bernhard, Mcpherson And Hand, Chartered'], 'registration_num': ['3712'], 'signer_name': ['Daniel Manatt'], 'signer_title': ''}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 0, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 0, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}","{'file_date': 1, 'registrant_name': 1, 'registration_num': 1, 'signer_name': 1}",0.6032443280342441,0.6032443280342441,0.7324929971988796,0.6151824366110081,0.6151824366110081,0.742937174869948,0.6743119266055042,0.6743119266055042,0.784437434279706,medium
